RaceNo,Place,Tally,SailNo,HelmName,Nat,HelmSex,Class,HelmAgeGroup,Elapsed,Code
3,717,762,,"BLEUNVEN, MAXIME",France,M,Fin,20-39M,01:02:23,
3,720,1144,,"GUY, JULIETTE",France,F,Fin,17-30F,01:02:34,
3,721,1282,,"COUSIN, MATEO",France,M,Fin,20-39M,01:02:35,
3,722,504,,"SORIANO, GASPARD",France,M,Open,40-59M,01:02:38,
3,723,75,,"JOURDANT, SEBASTIEN",France,M,Open,40-59M,01:02:39,
3,723,100,,"MORTEFON, PAUL",France,M,Fin,20-39M,01:02:39,
3,725,1335,,"ZIRNHELT, ARNAUD",France,M,Foil,20-39M,01:02:40,
3,726,116,,"DUHAYON, NICOLAS",France,M,Fin,40-59M,01:02:44,
3,726,1059,,"GRANGE, FABIEN",France,M,Fin,40-59M,01:02:44,
3,728,1137,,"SASSARD, MATHIEU",France,M,Fin,U20M,01:02:50,
3,729,675,,"GUILLET, YANN",France,M,Fin,20-39M,01:02:51,
3,729,898,,"BONNIN, PIERRE-JEAN",France,M,Fin,40-59M,01:02:51,
3,731,1169,,"GOURIER, LAURENT",France,M,Open,20-39M,01:02:54,
3,733,1269,,"OTMANI, RAFAEL",France,M,Open,U20M,01:02:55,
3,735,305,,"SEBAIN, CELIA",France,F,Fin,17-30F,01:02:59,
3,735,467,,"PIEL, VINCENT",France,M,Open,40-59M,01:02:59,
3,738,731,,"WEISS, ERIC",France,M,Fin,40-59M,01:03:02,
3,739,1168,,"PETERS, MARIAN",France,M,Fin,20-39M,01:03:05,
3,740,688,,"ROGER, LOUIS",France,M,Fin,U20M,01:03:08,
3,742,153,,"MURAIL, RENAUD",France,M,Fin,40-59M,01:03:12,
3,744,873,,"PICHON, MORGAN",France,M,Fin,40-59M,01:03:15,
3,746,699,,"BRACAR LOUVET, ELINA",France,F,Fin,U17F,01:03:16,
3,748,521,,"LE GAL, LISE",France,F,Open,31-45F,01:03:24,
3,749,480,,"FOURCADE, NATHAN",France,M,Open,U20M,01:03:25,
3,750,58,,"TULISSI, PATRICK",France,M,Fin,40-59M,01:03:27,
3,751,1097,,"JAMES, MALO",France,M,Fin,U20M,01:03:29,
3,755,634,,"JAMME, PIERRE-PHILIPPE",France,M,Open,40-59M,01:03:46,
3,757,253,,"BOINET, ALEXIS",France,M,Open,U20M,01:03:48,
3,757,841,,"MARQUIS, ALAIN",France,M,Fin,40-59M,01:03:48,
3,759,963,,"DEGRAEVE, CEDRIC",France,M,Open,40-59M,01:03:49,
3,760,1283,,"COUSIN, JILDAZ",France,M,Fin,40-59M,01:04:00,
3,764,1231,,"OLRY, LUC",France,M,Fin,40-59M,01:04:13,
3,765,70,,"NEGRO, JEROME",France,M,Fin,40-59M,01:04:15,
3,766,43,,"CALIGARO, NICOLAS",France,M,Open,40-59M,01:04:17,
3,767,1149,,"LE GLÉAU, TANGUI",France,M,Fin,20-39M,01:04:22,
3,769,129,,"GONCALVES, MANUEL",France,M,Open,40-59M,01:04:24,
3,769,662,,"TOURTE, STÉPHANE",France,M,Fin,40-59M,01:04:24,
3,772,174,,"DESECK, LAURENT",France,M,Fin,40-59M,01:04:28,
3,773,1252,,"MULLER, LÉO",France,M,Fin,20-39M,01:04:35,
3,775,280,,"ROGGEN, NIEK",France,M,Fin,60+M,01:04:38,
3,779,711,,"DIQUELOU, LIONEL",France,M,Fin,40-59M,01:04:56,
3,780,721,,"LEPERCQ, EMMANUEL",France,M,Open,40-59M,01:04:59,
3,782,10167,,"MUFFAT-JOLY, MATTHIEU",France,M,Fin,40-59M,01:05:04,
3,783,42,,"VERZAUX, CHARLES",France,M,Fin,40-59M,01:05:05,
3,784,573,,"HOULOU, THIERRY",France,M,Fin,40-59M,01:05:07,
3,786,140,,"TAVOLARO, SANTIAGO",France,M,Fin,40-59M,01:05:08,
3,787,815,,"RODRIGUEZ, SEBASTIEN",France,M,Fin,40-59M,01:05:11,
3,789,423,,"KAHN, VINCENT",France,M,Fin,60+M,01:05:16,
3,790,959,,"CHEVALIER, FRANCK",France,M,Fin,20-39M,01:05:20,
3,791,890,,"SAGLIASCHI, UMBERTO",France,M,Foil,20-39M,01:05:25,
3,793,1307,,"MOREAU, SYLVAIN",France,M,Fin,40-59M,01:05:28,
3,794,812,,"BOUTARD, NICOLAS",France,M,Fin,40-59M,01:05:35,
3,795,442,,"FAURE, HERVE",France,M,Fin,40-59M,01:05:37,
3,797,1118,,"MALGRAS, CYRIL",France,M,Fin,40-59M,01:05:44,
3,798,105,,"BAZAILLE, MAXIME",France,M,Fin,U20M,01:05:45,
3,799,534,,"SABOURIN, TRISTAN",France,M,Fin,20-39M,01:05:48,
3,800,509,,"LEGROS, FRANÇOIS",France,M,Fin,40-59M,01:05:50,
3,802,110,,"BREBION, QUENTIN",France,M,Fin,U16M,01:05:54,
3,803,362,,"HERNANDEZ GARCIA, ESTEBAN",France,M,Open,U16M,01:05:56,
3,804,559,,"FUMOLEAU, CÉDRIC",France,M,Fin,40-59M,01:05:58,
3,806,359,,"BREBION, GUILLAUME",France,M,Fin,40-59M,01:06:03,
3,807,950,,"MARTIN, BENOIT",France,M,Fin,40-59M,01:06:10,
3,808,339,,"LIEZ, ARNAULD",France,M,Fin,40-59M,01:06:12,
3,810,741,,"MOIREAUD, FRÉDÉRIC",France,M,Fin,40-59M,01:06:17,
3,811,233,,"KAZMIERCZAK, BRYCE",France,M,Fin,U16M,01:06:19,
3,811,101129,,"HARANG, PIERRICK",France,M,Open,40-59M,01:06:19,
3,813,1174,,"FOEX, CHRISTOPHE",France,M,Fin,40-59M,01:06:22,
3,814,50,,"GENETRE, ERIC",France,M,Fin,40-59M,01:06:25,
3,814,523,,"HOUPERT, OLIVIER",France,M,Fin,40-59M,01:06:25,
3,817,1355,,"BRIERE, TOM",France,M,Open,20-39M,01:06:31,
3,818,1062,,"BORNE, FABIEN",France,M,Fin,20-39M,01:06:32,
3,819,887,,"RAYNAUD, ALEXANDRE",France,M,Fin,20-39M,01:06:33,
3,821,1211,,"BELHOUCHET, KARIM",France,M,Fin,60+M,01:06:35,
3,822,796,,"ASCIAK, PHILIPPE",France,M,Fin,40-59M,01:06:39,
3,826,522,,"REGENT, MANUEL",France,M,Fin,40-59M,01:06:45,
3,830,49,,"HUMEAU, CLIDANE",France,F,Fin,17-30F,01:06:52,
3,830,262,,"KERUZORÉ, OCÉANE",France,F,Fin,17-30F,01:06:52,
3,832,15,,"FARGUES, BASTIEN",France,M,Fin,40-59M,01:06:53,
3,832,475,,"NOESMOEN, HÉLÈNE",France,F,Fin,17-30F,01:06:53,
3,834,40,,"FOUCARD, MAXIME",France,M,Fin,20-39M,01:06:54,
3,835,274,,"HENRY, DAMIEN",France,M,Fin,40-59M,01:06:56,
3,836,1163,,"RAYNAUD, THOMAS",France,M,Fin,40-59M,01:07:06,
3,837,77,,"CAMUS, PATRICE",France,M,Fin,40-59M,01:07:07,
3,838,120,,"DUHAYON, ISABELLE",France,F,Fin,45+F,01:07:09,
3,840,892,,"GAY, ARTHUR",France,M,Fin,20-39M,01:07:13,
3,842,1292,,"LATTES, HUGO",France,M,Fin,20-39M,01:07:17,
3,843,908,,"SIMON, LAURENT",France,M,Open,40-59M,01:07:18,
3,844,380,,"SULPICE, GUILLAUME",France,M,Fin,40-59M,01:07:23,
3,846,148,,"GIRBES-GONNET, GILBERT",France,M,Fin,40-59M,01:07:30,
3,848,478,,"GEORGES, SOLAL",France,M,Fin,U16M,01:07:45,
3,849,272,,"CLAIR, SAMUEL",France,M,Fin,20-39M,01:07:52,
3,851,690,,"MORIA, MARCO",France,M,Fin,40-59M,01:08:12,
3,852,147,,"CLINDOUX, CESAR",France,M,Fin,U16M,01:08:13,
3,853,132,,"OLLIVIER, GUILLAUME",France,M,Open,20-39M,01:08:21,
3,854,299,,"BOUZAT, PIERRE",France,M,Fin,40-59M,01:08:25,
3,856,622,,"DESFORGES, VINCENT",France,M,Fin,40-59M,01:08:35,
3,858,548,,"BOUQUET, LIONEL",France,M,Fin,40-59M,01:08:41,
3,860,957,,"ROBINET, PHILIPPE",France,M,Fin,20-39M,01:08:46,
3,862,940,,"FLECHET, LAURENT",France,M,Fin,40-59M,01:08:50,
3,864,495,,"ACQUERE, ANTOINE",France,M,Open,20-39M,01:08:52,
3,865,252,,"PACE, CHRISTOPHE",France,M,Fin,40-59M,01:09:00,
3,866,1084,,"CECCALDI, FRANCK",France,M,Fin,40-59M,01:09:02,
3,867,1341,,"MIONNET, BASTIEN",France,M,Open,U16M,01:09:07,
3,869,207,,"LESAVRE, OLIVIER",France,M,Fin,40-59M,01:09:21,
3,869,742,,"FALANDRY-RIGONI, TOM",France,M,Fin,U16M,01:09:21,
3,872,439,,"BECK, THOMAS",France,M,Fin,U20M,01:09:27,
3,873,1185,,"BARBARIN, TIMOTHY",France,M,Fin,U16M,01:09:30,
3,875,1007,,"LASSAIRE, SAMUEL",France,M,Fin,40-59M,01:09:34,
3,876,1139,,"MAGNIER DE MAISONNEUVE, GABRIEL",France,M,Fin,20-39M,01:09:37,
3,877,496,,"LEBLED, HUGO",France,M,Fin,U20M,01:09:38,
3,878,1115,,"UZAN, FABRICE",France,M,Fin,40-59M,01:09:56,
3,880,211,,"AYME, HERVE",France,M,Fin,40-59M,01:09:59,
3,881,1216,,"ZELLER, AYMERIC",France,M,Open,20-39M,01:10:01,
3,883,1205,,"BRIAN, MARTIN",France,M,Fin,20-39M,01:10:30,
3,884,324,,"SAMUEL, LAURENT",France,M,Open,60+M,01:10:33,
3,885,591,,"USUREAU, ALEXANDRE",France,M,Fin,40-59M,01:10:37,
3,886,1337,,"HANSMAENNEL, EMILE",France,M,Fin,20-39M,01:10:40,
3,888,715,,"GUIBBAL, PIERRE",France,M,Open,20-39M,01:10:44,
3,892,1242,,"BONIN, HUBERT",France,M,Open,60+M,01:10:56,
3,893,1352,,"PAGEL, LAURA",France,F,Fin,17-30F,01:10:59,
3,894,792,,"MILER, THOMAS",France,M,Fin,20-39M,01:11:00,
3,895,1093,,"LEBERT, BÉNÉDICTE",France,F,Fin,45+F,01:11:07,
3,896,459,,"LEPERCQ, HUBERT",France,M,Open,60+M,01:11:12,
3,897,806,,"VERRIER, FRÉDÉRIC",France,M,Fin,40-59M,01:11:15,
3,899,1060,,"ROSSINI, MARC",France,M,Fin,40-59M,01:11:19,
3,900,849,,"ABEILLE, VINCENT",France,M,Fin,20-39M,01:11:35,
3,901,411,,"CHAVE, HUGO",France,M,Fin,20-39M,01:11:42,
3,902,880,,"LE FLOCH, PASCAL",France,M,Fin,40-59M,01:11:43,
3,903,429,,"CHARLES, YANNICK",France,M,Fin,20-39M,01:11:49,
3,904,728,,"OUTTERS, VINCENT",France,M,Open,40-59M,01:11:53,
3,907,212,,"LOIRE, ELEONORE",France,F,Fin,17-30F,01:12:11,
3,909,952,,"OLLIVIER, RAPHAËLE",France,F,Open,31-45F,01:12:28,
3,911,947,,"DIGUET, FRANÇOIS",France,M,Fin,20-39M,01:12:47,
3,912,407,,"LANEZ, RAPHAEL",France,M,Fin,40-59M,01:12:49,
3,913,537,,"LEGAY, THÉOPHILE",France,M,Fin,20-39M,01:12:50,
3,915,283,,"BLANC, THOMAS",France,M,Fin,40-59M,01:12:56,
3,917,540,,"FOUASSON, GILLES",France,M,Fin,60+M,01:13:06,
3,919,942,,"SIMON, LISA",France,F,Fin,17-30F,01:13:19,
3,920,1103,,"HENNEBO, CAMILLE",France,F,Fin,31-45F,01:13:22,
3,924,788,,"PETER, AUDREY",France,F,Fin,31-45F,01:13:52,
3,925,295,,"FRANCOIS, SAMY",France,M,Fin,20-39M,01:13:53,
3,926,1140,,"BRICIER, GUILLAUME",France,M,Open,40-59M,01:13:57,
3,927,1167,,"DELEMASURE, MARTIN",France,M,Fin,20-39M,01:14:10,
3,929,910,,"SZCZYPA, LUC",France,M,Fin,40-59M,01:14:52,
3,930,765,,"ROSSA, JEAN MICHEL",France,M,Open,40-59M,01:15:01,
3,930,879,,"DELATTRE, GUILLAUME",France,M,Fin,40-59M,01:15:01,
3,932,778,,"FALANDRY, JEAN-LOUIS",France,M,Fin,60+M,01:15:18,
3,934,447,,"CLINDOUX, BENJAMIN",France,M,Fin,40-59M,01:15:20,
3,937,1100,,"GOUAUD, LAURENT",France,M,Fin,60+M,01:15:48,
3,938,227,,"BIANCO, FLAVIO",France,M,Fin,20-39M,01:15:51,
3,939,123,,"HAMDI, NORRÉDINE",France,M,Fin,40-59M,01:15:52,
3,940,292,,"POIRIER, SERGE",France,M,Fin,40-59M,01:16:08,
3,941,1195,,"DA SILVA PINTO, MALOU",France,F,Fin,17-30F,01:16:20,
3,942,1015,,"FATUS, THIBAUT",France,M,Fin,20-39M,01:16:28,
3,943,804,,"MARCHAND, ROMUALD",France,M,Fin,40-59M,01:16:29,
3,944,1213,,"THIERION, SEBASTIEN",France,M,Fin,40-59M,01:16:31,
3,946,551,,"TERRIER, ROBIN",France,M,Fin,U16M,01:16:52,
3,948,710,,"THOMAS, OLIVIER",France,M,Fin,40-59M,01:17:08,
3,949,754,,"MICHEL, LOÏC",France,M,Fin,40-59M,01:17:09,
3,950,271,,"MOULIN, CAMILLE",France,F,Open,U17F,01:17:23,
3,952,1267,,"ACHARD, JEAN-PIERRE",France,M,Fin,40-59M,01:17:43,
3,953,853,,"GERONIMI, MARIE",France,F,Fin,31-45F,01:18:01,
3,954,859,,"QUENAON, JEAN-CLAUDE",France,M,Fin,40-59M,01:18:14,
3,956,730,,"MEYRIEUX, FRANCK",France,M,Fin,40-59M,01:19:37,
3,957,421,,"KAHN, QUENTIN",France,M,Fin,20-39M,01:19:44,
3,959,425,,"KAHN, EMERIC",France,M,Fin,40-59M,01:20:57,
3,961,1405,,"PERNOLLET, STÉPHANE",France,M,Fin,40-59M,01:21:35,
3,962,124,,"JEUNOT VUONG, SAM",France,M,Fin,U16M,01:21:36,
3,965,269,,"THIBAULT, PAUL",France,M,Fin,40-59M,01:22:32,
3,967,1302,,"DONAT, MARIE-LAURE",France,F,Fin,45+F,01:22:53,
3,969,867,,"DARGNIES, BENOÎT",France,M,Open,40-59M,01:24:16,
3,971,1132,,"BENNEHARD, VINCENT",France,M,Fin,60+M,01:26:50,
3,972,653,,"LIEZ, MAIWEN",France,F,Fin,U17F,01:27:05,
3,973,1081,,"GREVEN, LIONEL",France,M,Fin,40-59M,01:27:31,
3,974,1155,,"TANGUY, ERWANN",France,M,Fin,20-39M,01:28:57,
3,975,862,,"SAVORNIN, JEAN-FRANÇOIS",France,M,Fin,40-59M,01:29:03,
3,976,216,,"FAINEANT, LUCAS",France,M,Open,20-39M,01:31:41,
3,977,113,,"CLERGOT, RAPHAËL",France,M,Fin,40-59M,01:32:18,
3,978,1162,,"SERRE, YANN",France,M,Fin,U20M,01:32:43,
3,979,700,,"DURIF, STEPHANE",France,M,Fin,40-59M,01:34:30,
3,980,1214,,"GUIBBAL, MATTHIEU",France,M,Fin,20-39M,01:36:20,
3,981,392,,"GOURIER-DUBAELE, ALIZEE",France,F,Fin,31-45F,01:43:12,
3,983,21,,"FREZAL, ELENA",France,F,Fin,17-30F,,DNF
3,983,72,,"DELARUE, CHRISTOPHE",France,M,Fin,40-59M,,DNF
3,983,80,,"DEMION, JÉRÉMY",France,M,Fin,40-59M,,DNF
3,983,108,,"DUBECH, SANDRINE",France,F,Fin,45+F,,DNF
3,983,145,,"CARLIER, OLIVIER",France,M,Open,40-59M,,DNF
3,983,146,,"CHARLES, GAEL",France,M,Fin,40-59M,,DNF
3,983,196,,"MAUBOURGUET, FRANCOIS",France,M,Fin,40-59M,,DNF
3,983,214,,"CHANTREL, JULES",France,M,Open,U20M,,DNF
3,983,215,,"PIROUX, BENOIT",France,M,Fin,40-59M,,DNF
3,983,238,,"CAILLARD, HUGUES",France,M,Fin,40-59M,,DNF
3,983,331,,"GOELO, PASCAL",France,M,Fin,40-59M,,DNF
3,983,333,,"BRIONNE, MATTHIEU",France,M,Fin,40-59M,,DNF
3,983,347,,"BEUN, ELLIOTT",France,M,Open,U16M,,DNF
3,983,355,,"PES, LOANE",France,F,Fin,17-30F,,DNF
3,983,361,,"VUILLEFROY, DAMIEN",France,M,Fin,40-59M,,DNF
3,983,387,,"PAPAZIAN, AMBAR",France,F,Foil,17-30F,,DNF
3,983,397,,"DAUMAS, CYRILLE",France,M,Fin,40-59M,,DNF
3,983,405,,"COUTURE, PAUL",France,M,Fin,20-39M,,DNF
3,983,451,,"BERTHOU, JULIE",France,F,Open,17-30F,,DNF
3,983,468,,"LE LEANNEC, FRÉDÉRIC",France,M,Fin,40-59M,,DNF
3,983,524,,"DESSAUNY, BERTRAND",France,M,Fin,40-59M,,DNF
3,983,542,,"GROS JEAN, HADRIEN",France,M,Fin,20-39M,,DNF
3,983,556,,"DUNNEWIND, ARTHUR",France,M,Fin,U20M,,DNF
3,983,619,,"CARFANTAN, OCTAVE",France,M,Open,U20M,,DNF
3,983,652,,"THOMAS, LOHAN",France,M,Fin,U16M,,DNF
3,983,654,,"OUTTERS, MATTHIS",France,M,Fin,U20M,,DNF
3,983,666,,"PAMS, SYLVAIN",France,M,Fin,40-59M,,DNF
3,983,697,,"MARTINEZ, JACQUES",France,M,Open,60+M,,DNF
3,983,701,,"RASCLARD, JÉRÔME",France,M,Fin,60+M,,DNF
3,983,707,,"PRECHAC, BENOIT",France,M,Fin,40-59M,,DNF
3,983,722,,"LIEZ, FREDERIC",France,M,Fin,40-59M,,DNF
3,983,723,,"LESPINASSE, GAËLLE",France,F,Fin,45+F,,DNF
3,983,767,,"REY, FABRICE",France,M,Fin,40-59M,,DNF
3,983,774,,"THOMAS, JEREMI",France,M,Fin,40-59M,,DNF
3,983,786,,"FIRMIN, GWENAEL",France,M,Fin,40-59M,,DNF
3,983,797,,"TERRAY, RÉGIS",France,M,Fin,40-59M,,DNF
3,983,838,,"ARNOUX, DORIAN",France,M,Fin,U16M,,DNF
3,983,840,,"MATHIS, XAVIER",France,M,Fin,40-59M,,DNF
3,983,844,,"MELLER, AXEL",France,M,Fin,20-39M,,DNF
3,983,856,,"DUCHATEAU, MARC",France,M,Fin,40-59M,,DNF
3,983,874,,"VERBRUGGE, RÉMI",France,M,Fin,20-39M,,DNF
3,983,911,,"DELISLE, CHARLY",France,M,Fin,60+M,,DNF
3,983,917,,"MEYNADIER, LEANDRE",France,M,Fin,U16M,,DNF
3,983,918,,"GOBIN, PAUL",France,M,Fin,U16M,,DNF
3,983,934,,"GORGUES, STEPHANE",France,F,Fin,45+F,,DNF
3,983,1022,,"AURET, LAURENT",France,M,Fin,40-59M,,DNF
3,983,1023,,"SCHULING, SAAR",France,F,Fin,45+F,,DNF
3,983,1069,,"RONCEY, ARNAUD",France,M,Fin,40-59M,,DNF
3,983,1075,,"ROUSSEL, ANGIE",France,F,Open,U17F,,DNF
3,983,1083,,"BROSSARD, GILLES",France,M,Fin,60+M,,DNF
3,983,1091,,"BENNEHARD, PRUNELLE",France,F,Fin,17-30F,,DNF
3,983,1095,,"COX, HUGO",France,M,Open,U16M,,DNF
3,983,1116,,"ORTIZ, FRANCK",France,M,Fin,40-59M,,DNF
3,983,1117,,"JUUL, GUSTAV",France,M,Open,40-59M,,DNF
3,983,1126,,"BOUTRY, XAVIER",France,M,Fin,40-59M,,DNF
3,983,1187,,"FORCINAL, NADINE",France,F,Open,31-45F,,DNF
3,983,1217,,"MOLINIER, GREGORY",France,M,Fin,40-59M,,DNF
3,983,1236,,"KERNINON, YANN",France,M,Fin,20-39M,,DNF
3,983,1296,,"KNOERR, SYLVAIN",France,M,Open,40-59M,,DNF
3,983,1298,,"RABETAUD, GILLES",France,M,Open,40-59M,,DNF
3,983,1336,,"DEFACHELLES, Jérôme",France,M,Open,40-59M,,DNF
3,983,1344,,"OFFERHAUS, DIEDERIK",France,M,Fin,40-59M,,DNF
3,983,1500,,"COUTURIER, SYLVAIN",France,M,Fin,40-59M,,DNF
3,983,10932,,"BOR, JONATHAN",France,M,Foil,20-39M,,DNF
3,983,101015,,"CLAUZON, SEBASTIEN",France,M,Fin,40-59M,,DNF
3,983,4,,"LE SAVOUREUX, PIERRE",France,M,Open,40-59M,,DNS
3,983,5,,"LE CORRE, YANN",France,M,Fin,40-59M,,DNS
3,983,10,,"MALCOSTE, PASCAL",France,M,Foil,40-59M,,DNS
3,983,17,,"PELLEAU, GÉRALD",France,M,Fin,40-59M,,DNS
3,983,31,,"SORIN, LOLA",France,F,Foil,17-30F,,DNS
3,983,32,,"DALLA PIETRA, SEBASTIEN",France,M,Fin,40-59M,,DNS
3,983,36,,"VILA, RÉMI",France,M,Open,40-59M,,DNS
3,983,56,,"GERMAY, JEAN-LUC",France,M,Fin,60+M,,DNS
3,983,81,,"BELBEOCH, PATRICE",France,M,Open,40-59M,,DNS
3,983,92,,"LE GOUALHER, PATRICE",France,M,Open,20-39M,,DNS
3,983,109,,"GIMENEZ, EMILIE",France,F,Fin,17-30F,,DNS
3,983,121,,"FOLKERTS, HARCO-JAN",France,M,Fin,40-59M,,DNS
3,983,156,,"ESCOUFLAIRE, YVES",France,M,Open,60+M,,DNS
3,983,169,,"BERNARD, LAURENT",France,M,Open,40-59M,,DNS
3,983,180,,"DE CHIFFREVILLE, SÉGOLÈNE",France,F,Fin,17-30F,,DNS
3,983,181,,"BEC, NICOLAS",France,M,Fin,40-59M,,DNS
3,983,182,,"DE CHIFFREVILLE, HUBERT",France,M,Fin,20-39M,,DNS
3,983,189,,"BORE, BERTRAND",France,M,Fin,40-59M,,DNS
3,983,191,,"SIMON, YVES",France,M,Open,60+M,,DNS
3,983,201,,"FREZZA, LEONARDO",France,M,Fin,U20M,,DNS
3,983,218,,"HÉRAUT, MARTINE",France,F,Fin,45+F,,DNS
3,983,219,,"MAURI, JEAN-CHARLES",France,M,Fin,40-59M,,DNS
3,983,234,,"GRALL, TUGDUAL",France,M,Fin,40-59M,,DNS
3,983,244,,"OFFREDO, JEAN-MICHEL",France,M,Fin,40-59M,,DNS
3,983,267,,"LANZ, LAURENT",France,M,Fin,40-59M,,DNS
3,983,287,,"BRUN, DOMINIQUE",France,M,Fin,40-59M,,DNS
3,983,326,,"BOURGEOIS, CLÉMENT",France,M,Foil,20-39M,,DNS
3,983,329,,"FARGUES, HUGO",France,M,Fin,U20M,,DNS
3,983,341,,"LEROY, JEAN-FRANÇOIS",France,M,Fin,60+M,,DNS
3,983,345,,"BISSECK-DANGEROS, MANALÉ",France,M,Fin,U20M,,DNS
3,983,388,,"POIROT, LUC",France,M,Fin,20-39M,,DNS
3,983,398,,"JANDIN, MARINA",France,F,Open,45+F,,DNS
3,983,402,,"CHAZE, MATTHIEU",France,M,Fin,40-59M,,DNS
3,983,408,,"ROULANT, JULIEN",France,M,Fin,40-59M,,DNS
3,983,415,,"GIRAUD, FRÉDÉRIQUE",France,F,Fin,31-45F,,DNS
3,983,419,,"VACHER, EDOUARD",France,M,Fin,20-39M,,DNS
3,983,424,,"KAHN, FABRICE",France,M,Fin,60+M,,DNS
3,983,426,,"JACQUEMOND, YANN",France,M,Open,20-39M,,DNS
3,983,432,,"PARISSE, MAXIME",France,M,Fin,U16M,,DNS
3,983,433,,"PARISSE, SÉBASTIEN",France,M,Fin,40-59M,,DNS
3,983,436,,"NAZON, JULIEN",France,M,Fin,U16M,,DNS
3,983,440,,"GAUBERT, JEAN PIERRE",France,M,Fin,60+M,,DNS
3,983,443,,"LESAGE, HERVÉ",France,M,Fin,40-59M,,DNS
3,983,493,,"ESTRABOL, NICOLAS",France,M,Fin,40-59M,,DNS
3,983,500,,"MONTAUZOU, ALAIN",France,M,Fin,60+M,,DNS
3,983,508,,"PERRET, LUDOVIC",France,M,Open,40-59M,,DNS
3,983,526,,"MILLOT, PATRICE",France,M,Fin,60+M,,DNS
3,983,564,,"SEVEYRAT, GWENAËLLE",France,F,Fin,17-30F,,DNS
3,983,566,,"NAVA PIENTZNAUER, CARLA",France,F,Fin,17-30F,,DNS
3,983,577,,"HELLUIN, VINCENT",France,M,Fin,40-59M,,DNS
3,983,581,,"THIEBAUD, FRANCIS",France,M,Fin,60+M,,DNS
3,983,588,,"BLANCHET, ERIC",France,M,Open,40-59M,,DNS
3,983,596,,"PALMONT, NICOLAS",France,M,Fin,40-59M,,DNS
3,983,599,,"PIERRE-HEYM, ELIOTT",France,M,Fin,20-39M,,DNS
3,983,601,,"LEGROUX, RAPHAEL",France,M,Fin,40-59M,,DNS
3,983,603,,"CHEVALIER, CEDRIC",France,M,Fin,40-59M,,DNS
3,983,636,,"FRESCHARD, MAXIME",France,M,Fin,40-59M,,DNS
3,983,637,,"DYEVRE, CHRISTOPHE",France,M,Fin,60+M,,DNS
3,983,639,,"DAGORN, LOÏCE",France,M,Fin,40-59M,,DNS
3,983,640,,"THOMAS, ERICK",France,M,Fin,40-59M,,DNS
3,983,648,,"COX, STELLA",France,F,Open,U17F,,DNS
3,983,660,,"DEPOOTER, PHILIPPE",France,M,Fin,60+M,,DNS
3,983,670,,"MERCIER, JULIEN",France,M,Fin,20-39M,,DNS
3,983,671,,"SOUCHON, ERIC",France,M,Fin,40-59M,,DNS
3,983,672,,"BLANC, PHILIPPE",France,M,Fin,40-59M,,DNS
3,983,674,,"BIA, MARTIN",France,M,Fin,20-39M,,DNS
3,983,687,,"JACQUIN, HIPPOLYTE",France,M,Open,U20M,,DNS
3,983,698,,"RABASSE, JOSUE",France,M,Fin,20-39M,,DNS
3,983,702,,"COMBET, PIERRE",France,M,Fin,U20M,,DNS
3,983,717,,"LAMIS, PHILIPPE",France,M,Fin,60+M,,DNS
3,983,746,,"DAUVERGNE, JEAN-CHARLES",France,M,Fin,40-59M,,DNS
3,983,750,,"SCHAEFFER, MARC",France,M,Fin,40-59M,,DNS
3,983,758,,"WOLFGANG, JIROUT",France,M,Fin,60+M,,DNS
3,983,769,,"BAHUAUD, GAUTHIER",France,M,Fin,40-59M,,DNS
3,983,773,,"OBERLIN, OLIVIER",France,M,Fin,40-59M,,DNS
3,983,785,,"MARION, ESTELLE",France,F,Fin,17-30F,,DNS
3,983,800,,"BOULANGER, PASCAL",France,M,Fin,60+M,,DNS
3,983,814,,"MARTINS, FERNANDO",France,M,Open,40-59M,,DNS
3,983,817,,"HALLET, SEBASTIEN",France,M,Fin,40-59M,,DNS
3,983,828,,"FABIER, PHILIPPE",France,M,Fin,40-59M,,DNS
3,983,831,,"FAMEAU, CLEMENT",France,M,Fin,40-59M,,DNS
3,983,836,,"TROCCAZ, GEORGES",France,M,Fin,60+M,,DNS
3,983,852,,"BENOLLET, JEAN MICHEL",France,M,Fin,60+M,,DNS
3,983,860,,"COUTURE, FABIEN",France,M,Fin,60+M,,DNS
3,983,861,,"TRANCHANT, ERIC",France,M,Fin,60+M,,DNS
3,983,866,,"PIERBONI, SERGE",France,M,Fin,40-59M,,DNS
3,983,868,,"FRECHE, JEAN-MARIE",France,M,Fin,40-59M,,DNS
3,983,870,,"DE CHIFFREVILLE, BRUNO",France,M,Fin,40-59M,,DNS
3,983,886,,"CHERMETTE, HERVE",France,M,Fin,40-59M,,DNS
3,983,891,,"CHAPUIS, ALEXANDRE",France,M,Fin,40-59M,,DNS
3,983,920,,"BEAULIEU, ERIC",France,M,Fin,40-59M,,DNS
3,983,924,,"PILLIARD, TITOUAN",France,M,Open,U20M,,DNS
3,983,926,,"CARRENO, GABRIELLE",France,F,Fin,17-30F,,DNS
3,983,929,,"BOUMEDINE, PATRICK",France,M,Open,40-59M,,DNS
3,983,936,,"ARDISSON, PIERRE YVES",France,M,Fin,40-59M,,DNS
3,983,938,,"REUSCHER, MALTE",France,M,Open,20-39M,,DNS
3,983,951,,"BUREAU, ARTHUR",France,M,Fin,20-39M,,DNS
